"","Counterparty.country","X1977.Q4","X1978.Q4","X1979.Q4","X1980.Q4","X1981.Q4","X1982.Q4","X1983.Q4","X1984.Q4","X1985.Q4","X1986.Q4","X1987.Q4","X1988.Q4","X1989.Q4","X1990.Q4","X1991.Q4","X1992.Q4","X1993.Q4","X1994.Q4","X1995.Q4","X1996.Q4","X1997.Q4","X1998.Q4","X1999.Q4","X2000.Q4","X2001.Q4","X2002.Q4","X2003.Q4","X2004.Q4","X2005.Q4","X2006.Q4","X2007.Q4","X2008.Q4","X2009.Q4","X2010.Q4","X2011.Q4","X2012.Q4","X2013.Q4","X2014.Q4","X2015.Q4","X2016.Q4","X2017.Q4","X2018.Q4"
"73","Malta",2.90466141700745,2.90466141700745,2.90466141700745,2.90466141700745,3.00085687637329,3.0694100856781,3.05061316490173,3.07936143875122,3.15897154808044,3.28170347213745,3.41659808158875,3.70407891273499,4.00703907012939,4.25913763046265,4.52561044692993,4.7379035949707,4.95019721984863,5.22993803024292,5.56164646148682,5.771728515625,6.07514715194702,6.38653469085693,6.68797731399536,7.14076662063599,7.18420743942261,7.39849948883057,7.58669996261597,7.62034034729004,7.90866756439209,8.05329418182373,8.37433528900146,8.65458297729492,8.44148349761963,8.74053764343262,8.85616016387939,9.09641075134277,9.51585674285889,10.2879962921143,11.277871131897,11.867769241333,12.6299753189087,12.6299753189087
"74","Poland",233.377670288086,233.377670288086,233.377670288086,233.377670288086,210.106918334961,200.091186523438,211.223907470703,223.138534545898,231.25537109375,241.026733398438,245.745697021484,255.901748657227,256.355102539062,226.662322998047,210.760650634766,216.061233520508,224.138275146484,236.001480102539,252.407974243164,267.695251464844,284.987152099609,298.138305664062,311.978546142578,326.203399658203,330.274444580078,337.017333984375,349.023498535156,366.948120117188,379.768035888672,403.236175537109,431.603057861328,449.944946289062,462.634552001953,479.321472167969,503.370147705078,511.4638671875,518.582885742188,535.608764648438,556.200744628906,572.132202148438,598.166442871094,598.166442871094
"75","Romania",116.509628295898,116.509628295898,116.509628295898,116.509628295898,116.640533447266,121.241073608398,128.572021484375,136.249206542969,136.115646362305,139.29621887207,140.458953857422,139.760894775391,131.67204284668,124.277679443359,108.22322845459,98.7350463867188,100.244537353516,104.186096191406,111.623115539551,115.942710876465,110.358741760254,108.055282592773,107.621406555176,110.199035644531,116.361373901367,122.393775939941,129.155151367188,139.950698852539,145.789321899414,157.533462524414,168.34619140625,182.251358032227,171.479644775391,166.658325195312,170.041122436523,172.146545410156,178.22607421875,183.708877563477,191.00910949707,200.217239379883,214.12646484375,214.12646484375
"76","Slovakia",40.7553863525391,40.7553863525391,40.7553863525391,40.7553863525391,42.0158615112305,43.3153190612793,44.6549682617188,46.0680541992188,47.6797027587891,49.6663551330566,50.8880882263184,51.8760948181152,52.5029106140137,51.1005668640137,43.6532745361328,40.7191162109375,41.4933204650879,44.0681991577148,46.6433258056641,49.7950820922852,52.8164215087891,54.9353179931641,54.8226585388184,55.4861106872559,57.3262901306152,59.9190406799316,63.1658821105957,66.4876708984375,70.9762268066406,76.9757690429688,85.288818359375,90.0903930664062,85.2052001953125,89.5010070800781,92.0241317749023,93.5491104125977,94.9435958862305,97.5548629760742,101.310821533203,104.679092407227,108.238357543945,108.238357543945
"77","Slovenia",18.2891426086426,18.2891426086426,18.2891426086426,18.2891426086426,18.8547973632812,19.437931060791,20.0391006469727,20.6588726043701,21.2978057861328,21.9565048217773,22.6355724334717,23.3356456756592,24.0573692321777,28.8756084442139,26.3056678771973,24.8851718902588,25.5928192138672,26.9558792114258,29.9730777740479,31.0270156860352,32.6138572692871,33.6854248046875,35.4621124267578,36.935718536377,38.025089263916,39.4838485717773,40.6060104370117,42.3731002807617,44.0693016052246,46.5618591308594,49.794017791748,51.4372863769531,47.4265785217285,48.0136032104492,48.3253860473633,47.0353012084961,46.5028343200684,47.8882446289062,48.9699974060059,50.5117454528809,53.0377426147461,53.0377426147461
"78","Other Europe",595.0641913414,595.0641913414,595.0641913414,595.0641913414,605.324686646461,602.474170446396,613.652652382851,638.102998733521,665.094848155975,683.401762127876,695.398281574249,708.476979613304,746.47547185421,761.953232645988,757.699382305145,753.44743013382,751.038159132004,772.349690914154,789.149634361267,811.456650257111,842.524089813232,868.102312088013,882.037658214569,915.527888298035,932.111170768738,941.328138828278,947.663344860077,981.791847229004,1012.7354426384,1047.49160003662,1087.82068443298,1106.22987270355,1083.61174869537,1104.18914318085,1119.74494552612,1137.27020740509,1155.44373703003,1179.63926315308,1198.50567913055,1215.91676330566,1234.42953777313,1234.42953777313
"79","OtherWestern Europe",551.230942726135,551.230942726135,551.230942726135,551.230942726135,560.212936878204,556.208067893982,566.315531253815,589.815118789673,615.643423080444,632.517680644989,643.457879066467,655.493239879608,675.391167640686,695.644034385681,699.554430484772,708.519575595856,715.846498012543,735.74334526062,750.083622932434,768.259191513062,795.968511581421,818.881837844849,834.078084945679,864.378687858582,878.828037261963,885.075172424316,889.019306182861,918.818943023682,945.876046180725,977.213850975037,1013.38090705872,1027.92227268219,1006.75040626526,1026.21834468842,1040.53270435333,1058.47694969177,1074.82335567474,1098.98017597198,1116.32099914551,1131.2837677002,1147.93164825439,1147.93164825439
"80","Iceland",6.04446506500244,6.04446506500244,6.04446506500244,6.04446506500244,6.30226182937622,6.43804836273193,6.29955530166626,6.55967140197754,6.77567100524902,7.20054197311401,7.81589603424072,7.80888319015503,7.82906436920166,7.92061519622803,7.9029107093811,7.63627481460571,7.73657369613647,8.01577568054199,8.02512073516846,8.40912437438965,8.83832359313965,9.45865058898926,9.82701683044434,10.2793531417847,10.6830787658691,10.7418899536133,10.995044708252,11.8828163146973,12.6421899795532,13.2764730453491,14.5282154083252,14.7692270278931,13.8084506988525,13.3105688095093,13.5718584060669,13.7509059906006,14.3433141708374,14.658917427063,15.2909088134766,16.4348907470703,17.0334854125977,17.0334854125977
"81","Norway",198.308822631836,198.308822631836,198.308822631836,198.308822631836,201.478332519531,201.952484130859,209.975601196289,222.68424987793,235.05061340332,244.552124023438,248.840042114258,248.204620361328,250.781707763672,255.627899169922,263.51318359375,272.932220458984,280.697998046875,294.888549804688,307.138092041016,322.580963134766,339.628356933594,348.541534423828,355.558746337891,366.955413818359,374.607635498047,379.993408203125,383.488739013672,398.671203613281,409.135223388672,418.934387207031,431.439788818359,433.514129638672,426.183227539062,429.130981445312,433.301849365234,445.094696044922,449.743225097656,458.626190185547,467.661560058594,472.765930175781,481.837127685547,481.837127685547
"82","Switzerland",346.877655029297,346.877655029297,346.877655029297,346.877655029297,352.432342529297,347.817535400391,350.040374755859,360.571197509766,373.817138671875,380.765014648438,386.801940917969,399.479736328125,416.780395507812,432.095520019531,428.138336181641,427.951080322266,427.411926269531,432.839019775391,434.92041015625,437.269104003906,447.501831054688,460.881652832031,468.692321777344,487.143920898438,493.537322998047,494.339874267578,494.535522460938,508.264923095703,524.0986328125,545.002990722656,567.412902832031,579.638916015625,566.758728027344,583.776794433594,593.658996582031,599.63134765625,610.73681640625,625.695068359375,633.368530273438,642.082946777344,649.06103515625,649.06103515625
"83","OtherCentral Europe",43.8332486152649,43.8332486152649,43.8332486152649,43.8332486152649,45.1117497682571,46.2661025524139,47.3371211290359,48.2878799438477,49.451425075531,50.8840814828873,51.940402507782,52.983739733696,71.0843042135239,66.3091982603073,58.1449518203735,44.9278545379639,35.1916611194611,36.6063456535339,39.066011428833,43.1974587440491,46.5555782318115,49.2204742431641,47.9595732688904,51.1492004394531,53.2831335067749,56.2529664039612,58.6440386772156,62.9729042053223,66.8593964576721,70.2777490615845,74.4397773742676,78.3076000213623,76.8613424301147,77.9707984924316,79.2122411727905,78.7932577133179,80.6203813552856,80.6590871810913,82.1846799850464,84.6329956054688,86.4978895187378,86.4978895187378
"84","Albania",5.63941240310669,5.63941240310669,5.63941240310669,5.63941240310669,5.96343278884888,6.13926982879639,6.20710515975952,6.12941694259644,6.23856019973755,6.59024286270142,6.53832197189331,6.44547510147095,7.07948732376099,6.40158128738403,4.50741767883301,4.18288326263428,4.58443975448608,4.96494817733765,5.62528657913208,6.13718748092651,5.47204780578613,5.96501636505127,6.77036380767822,7.22171831130981,7.79514646530151,8.12498760223389,8.59408283233643,9.08476638793945,9.60448932647705,10.1261100769043,10.7235507965088,11.1268472671509,11.4998874664307,11.9265403747559,12.2306861877441,12.4043588638306,12.5284948348999,12.7507972717285,13.0337047576904,13.4706153869629,13.9880704879761,13.9880704879761
"85","Bosnia and Herzegovina",1.47396564483643,1.47396564483643,1.47396564483643,1.47396564483643,1.51955235004425,1.56654906272888,1.61499893665314,1.66494703292847,1.71644067764282,1.76952612400055,1.82425260543823,1.88067328929901,1.93883836269379,1.9988020658493,2.06062173843384,2.12435245513916,2.19005370140076,2.75850200653076,3.33227014541626,6.29658031463623,8.46194744110107,9.78201103210449,10.7210836410522,11.3107442855835,11.8084173202515,12.4342622756958,12.9316329956055,13.7204627990723,14.9221324920654,15.7247161865234,16.6255474090576,17.5537719726562,17.0289726257324,17.1767807006836,17.3409404754639,17.1984443664551,17.6025047302246,17.8048667907715,18.3526782989502,18.9296989440918,19.5035305023193,19.5035305023193
"86","Macedonia",6.23970127105713,6.23970127105713,6.23970127105713,6.23970127105713,6.36704206466675,6.49698257446289,6.62957239151001,6.76487064361572,6.90292978286743,7.04380559921265,7.18755769729614,7.33424234390259,7.48392057418823,7.69330739974976,7.21857118606567,6.74465751647949,6.24088096618652,6.1311559677124,6.06280994415283,6.1346607208252,6.22299861907959,6.43325710296631,6.71239805221558,7.01775407791138,6.80250215530396,6.90413331985474,7.05755853652954,7.38745880126953,7.73639631271362,8.13381671905518,8.66035842895508,9.13422870635986,9.10147190093994,9.40716934204102,9.62728595733643,9.5833683013916,9.86370658874512,10.2217245101929,10.614405632019,10.9247169494629,10.9269237518311,10.9269237518311
"87","Serbia",30.4801692962646,30.4801692962646,30.4801692962646,30.4801692962646,31.2617225646973,32.0633010864258,32.8854446411133,33.728645324707,34.5934944152832,35.4805068969727,36.3902702331543,37.3233489990234,54.5820579528809,50.2155075073242,44.358341217041,31.8759613037109,22.1762866973877,22.7517395019531,24.0456447601318,24.6290302276611,26.3985843658447,27.040189743042,23.7557277679443,25.5989837646484,26.877067565918,28.7895832061768,30.0607643127441,32.780216217041,34.596378326416,36.2931060791016,38.4303207397461,40.4927520751953,39.2310104370117,39.4603080749512,40.0133285522461,39.6070861816406,40.625675201416,39.8816986083984,40.1838912963867,41.3079643249512,42.0793647766113,42.0793647766113
"88","FormerSoviet Union",1356.60544276237,1356.60544276237,1356.60544276237,1356.60544276237,1420.95161581039,1513.98772382736,1579.01302909851,1639.67694759369,1667.7683801651,1721.20747566223,1770.20265650749,1860.94889211655,1906.246073246,1848.69179010391,1741.4028263092,1498.05887842178,1356.72415709496,1170.08796072006,1108.42943334579,1069.03016901016,1083.04896259308,1039.46246695518,1097.22389864922,1199.60218143463,1270.59878635406,1336.00304150581,1437.43523383141,1550.34824681282,1654.46651506424,1798.56667494774,1958.44400119781,2061.90466165543,1923.4689412117,2017.88097047806,2129.00289011002,2206.12500905991,2258.56760168076,2280.45135545731,2227.44912004471,2233.57230997086,2279.96979665756,2279.96979665756
"89","Russia",1019.14483642578,1019.14483642578,1019.14483642578,1019.14483642578,1073.1669921875,1155.19250488281,1208.994140625,1257.94482421875,1275.58471679688,1318.95458984375,1346.65258789062,1422.06518554688,1457.61669921875,1413.88830566406,1342.53015136719,1147.44616699219,1047.97937011719,916.250854492188,878.285766601562,846.667419433594,858.520751953125,813.019104003906,865.052368164062,951.5576171875,1000.01080322266,1047.44799804688,1123.86828613281,1204.51647949219,1281.31872558594,1385.79028320312,1504.06848144531,1583.00134277344,1459.19665527344,1524.91491699219,1605.5048828125,1664.20043945312,1693.91235351562,1706.42358398438,1658.16186523438,1654.43249511719,1680.00390625,1680.00390625
"90","Ukraine",162.886856079102,162.886856079102,162.886856079102,162.886856079102,167.924514770508,173.117980957031,178.472259521484,183.992065429688,189.682464599609,195.548858642578,206.227828979492,211.520599365234,219.712997436523,205.771682739258,188.464965820312,170.185745239258,145.974945068359,112.496978759766,98.772346496582,88.8951110839844,86.2282562255859,84.5899200439453,84.4207458496094,89.4015655517578,97.6265106201172,102.703086853027,112.35717010498,125.952392578125,129.353103637695,138.795867919922,149.760757446289,153.20524597168,130.530868530273,136.013153076172,143.447006225586,143.789367675781,143.750930786133,134.331481933594,121.203308105469,124.000198364258,127.100784301758,127.100784301758
"91","OtherFormerSoviet Union",174.573750257492,174.573750257492,174.573750257492,174.573750257492,179.860108852386,185.677237987518,191.546628952026,197.740057945251,202.501198768616,206.704027175903,217.322239637375,227.363107204437,228.916376590729,229.031801700592,210.407709121704,180.426966190338,162.769841909409,141.340127468109,131.37132024765,133.467638492584,138.299954414368,141.853442907333,147.750784635544,158.642998695374,172.961472511292,185.851956605911,201.209777593613,219.879374742508,243.794685840607,273.980523824692,304.614762306213,325.698072910309,333.74141740799,356.952900409698,380.05100107193,398.135201931,420.904317378998,439.696289539337,448.083946704865,455.13961648941,472.865106105804,472.865106105804
"92","Armenia",4.98186540603638,4.98186540603638,4.98186540603638,4.98186540603638,5.13594436645508,5.29478788375854,5.45854330062866,5.62736463546753,5.80140686035156,5.98083066940308,6.16580533981323,6.35650062561035,6.55309438705444,6.35786581039429,5.61399555206299,3.26734519004822,2.97981882095337,3.14072918891907,3.35743951797485,3.55436658859253,3.67241024971008,3.94049620628357,4.07053232192993,4.31069374084473,4.72265148162842,5.34539461135864,6.0959300994873,6.73404264450073,7.66776514053345,8.6797571182251,9.87315464019775,10.5544023513794,9.06095600128174,9.26029682159424,9.69553089141846,10.393609046936,10.7365989685059,11.1231164932251,11.4790554046631,11.5020132064819,12.3646650314331,12.3646650314331
"93","Azerbaijan",20.6944026947021,20.6944026947021,20.6944026947021,20.6944026947021,21.3344287872314,21.9942607879639,22.6744976043701,23.3757667541504,24.0987300872803,24.8440532684326,25.6124229431152,26.4451751708984,25.2838897705078,22.3256759643555,22.169397354126,17.1591129302979,13.1953582763672,10.5958728790283,9.34555912017822,9.46705150604248,10.0161409378052,11.0177545547485,11.8330678939819,13.146538734436,14.4480466842651,15.9795398712158,17.7692489624023,19.5817108154297,24.7512836456299,33.2904777526855,41.6294059753418,46.1139030456543,50.4535217285156,52.9027061462402,52.9375839233398,54.1022109985352,57.2383422851562,58.3831100463867,59.0253257751465,57.1955375671387,57.2527351379395,57.2527351379395
"94","Belarus",23.3028659820557,23.3028659820557,23.3028659820557,23.3028659820557,24.0235748291016,24.7665729522705,25.5325508117676,26.3222179412842,27.1363105773926,27.9755802154541,28.8408069610596,29.7327938079834,30.652364730835,31.6003742218018,31.2211723327637,28.2239398956299,26.0789203643799,23.0276851654053,20.6328067779541,21.2105255126953,23.6285266876221,25.6133232116699,26.4841766357422,28.0202598571777,29.3443031311035,30.824800491333,32.9958534240723,36.7737922668457,40.2305297851562,44.2535820007324,48.0593948364258,52.9614524841309,53.0673751831055,57.2032852172852,60.3744735717773,61.419792175293,62.0487213134766,63.1178741455078,60.7007293701172,59.1671562194824,60.6001281738281,60.6001281738281
"95","Georgia",17.5961875915527,17.5961875915527,17.5961875915527,17.5961875915527,18.5230522155762,18.893798828125,19.7065887451172,20.7760486602783,21.8027305603027,20.0202960968018,20.2769641876221,21.4034633636475,19.8634414672852,16.9259910583496,13.354606628418,7.35838794708252,5.20238018035889,4.66133308410645,4.78252744674683,5.31817054748535,5.87759065628052,6.06008434295654,6.23396396636963,6.34856557846069,6.65364265441895,7.01785182952881,7.7938928604126,8.25040721893311,9.0424165725708,9.89089202880859,11.1118230819702,11.3689556121826,10.9539775848389,11.6385374069214,12.4790163040161,13.2714939117432,13.7210054397583,14.3553733825684,14.768853187561,15.1896142959595,15.946982383728,15.946982383728
"96","Kazakhstan",72.1474533081055,72.1474533081055,72.1474533081055,72.1474533081055,74.3788070678711,76.6791687011719,79.0507049560547,81.4955520629883,84.0160598754883,86.6144943237305,89.2932968139648,92.0549240112305,94.9020004272461,96.2909545898438,85.6989440917969,81.1568984985352,73.6904602050781,64.4054641723633,59.1242141723633,59.4198341369629,60.4299736022949,59.2818031311035,60.8824157714844,66.8488922119141,75.8734893798828,83.3090972900391,91.0568466186523,99.7983016967773,109.478744506836,121.192970275879,131.979141235352,136.334457397461,137.970474243164,148.04231262207,158.997451782227,166.629333496094,176.627090454102,184.045440673828,186.253982543945,188.302780151367,195.834884643555,195.834884643555
"97","Kyrgyzstan",3.07227301597595,3.07227301597595,3.07227301597595,3.07227301597595,3.16729116439819,3.26524925231934,3.36623668670654,3.47034549713135,3.57767677307129,3.78777408599854,3.91276955604553,4.42925643920898,4.55282163619995,4.81245994567871,4.43463039398193,3.81871724128723,3.22836947441101,2.57994627952576,2.44001460075378,2.612877368927,2.87194871902466,2.93288660049438,3.04010701179504,3.2050838470459,3.37564492225647,3.3750593662262,3.61233592033386,3.86616969108582,3.85938262939453,3.97913527488708,4.31906795501709,4.68193960189819,4.81707429885864,4.794358253479,5.07992315292358,5.0754451751709,5.62945413589478,5.85598516464233,6.08295297622681,6.34670114517212,6.637610912323,6.637610912323
"98","Moldova",7.7232403755188,7.7232403755188,7.7232403755188,7.7232403755188,7.66831398010254,8.5678768157959,8.94119358062744,9.24137210845947,8.75242328643799,9.44461631774902,9.55815887451172,9.71992778778076,10.2090616226196,9.96404361724854,8.36979675292969,5.93418598175049,5.86297559738159,4.0513162612915,3.9945981502533,3.75983333587646,3.82175993919373,3.57173323631287,3.45142793655396,3.52417421340942,3.73914885520935,4.03080272674561,4.29683542251587,4.61480140686035,4.9609112739563,5.19903469085693,5.35500574111938,5.77269649505615,5.42633438110352,5.81160402297974,6.2067928314209,6.16334533691406,6.74269962310791,7.06634902954102,7.03808355331421,7.35479736328125,7.68576335906982,7.68576335906982
"99","Tajikistan",6.31062126159668,6.31062126159668,6.31062126159668,6.31062126159668,6.43941068649292,6.57082605361938,6.70492362976074,6.84175968170166,6.23612451553345,6.45438861846924,6.3769359588623,7.26332998275757,6.79121351242065,6.75046634674072,6.27118301391602,4.45253992080688,3.72232341766357,2.92946863174438,2.5662145614624,2.13765668869019,2.173996925354,2.28921866416931,2.37391996383667,2.57095527648926,2.83319282531738,3.13917779922485,3.48448705673218,3.8433895111084,4.10089635848999,4.38795948028564,4.73022031784058,5.10390758514404,5.29785633087158,5.64221668243408,6.05974102020264,6.51422166824341,6.9962739944458,7.4649715423584,7.91286993026733,8.45885848999023,9.05943775177002,9.05943775177002
"100","Turkmenistan",5.88295269012451,5.88295269012451,5.88295269012451,5.88295269012451,6.06490087509155,6.25247430801392,6.44584989547729,6.64520597457886,6.8507285118103,7.06260538101196,9.50567531585693,10.5535459518433,10.1044588088989,13.679877281189,13.0498828887939,11.0968389511108,11.2632913589478,9.31475734710693,8.64409160614014,9.22324466705322,8.17179584503174,8.75199317932129,10.1960725784302,10.7537021636963,11.2208261489868,11.249683380127,11.6174163818359,12.1983337402344,13.7890405654907,15.3012990951538,16.9935150146484,19.4915618896484,20.680549621582,22.583158493042,25.9028835296631,28.7781028747559,31.7134704589844,34.9799575805664,37.2536506652832,39.5633773803711,42.1349983215332,42.1349983215332
"101","Uzbekistan",12.8618879318237,12.8618879318237,12.8618879318237,12.8618879318237,13.1243848800659,13.39222240448,13.6655397415161,13.9444246292114,14.2290077209473,14.5193881988525,17.7794036865234,19.4041900634766,20.0040302276611,20.3240928649902,20.224100112915,17.9589996337891,17.5459442138672,16.6335544586182,16.4838542938232,16.7640781402588,17.6358108520508,18.3941497802734,19.1851005554199,19.9141330718994,20.7505264282227,21.5805492401123,22.486930847168,24.2184257507324,25.9137153625488,27.8054161071777,30.5640335083008,33.3147964477539,36.013298034668,39.0744247436523,42.3176040649414,45.7876472473145,49.4506607055664,53.3041114807129,57.5684432983398,62.058780670166,65.347900390625,65.347900390625
"102","Asia and Oceania",4987.55111761391,4987.55111761391,4987.55111761391,4987.55111761391,5220.69660663605,5424.31916703284,5654.46967934072,5972.33620233834,6297.84739850461,6586.36802890897,6957.96655321121,7480.4135941267,7862.19176134467,8264.37278859317,8615.03936511278,8923.93810808659,9213.67240419984,9622.75372675061,10128.5854254365,10657.4727525413,11030.3663100898,11070.4014535546,11446.0189510286,11995.9753345847,12332.5282587409,12780.1168490052,13356.9772628248,14071.2818117738,14828.7058750391,15692.6377169788,16744.9206424356,17340.1381351352,17689.4290063083,18974.7544465363,19884.3059674501,20832.9659092128,21852.1605363786,22823.6826902032,23861.6643519402,24916.5519905686,26106.9160354435,26106.9160354435
"103","Asia",4450.56288258731,4450.56288258731,4450.56288258731,4450.56288258731,4665.09706003964,4852.33270017803,5090.56635500491,5382.616907686,5680.35149748623,5944.82497370243,6306.18394672871,6794.88409715891,7153.13998696208,7532.92343446612,7886.76294142008,8190.594176054,8447.56131064892,8824.80604165792,9300.07874292135,9796.90902686119,10137.603931129,10141.3021968007,10470.3809412122,10984.5514250994,11299.8088847399,11705.2799545527,12248.0811053514,12919.0066548586,13639.5638954639,14469.7936013937,15475.1478713751,16031.8519406319,16355.8263128996,17614.1369161606,18489.9171638489,19386.4600067139,20368.1075854301,21297.8593022823,22296.010093689,23305.6437733173,24462.1843383312,24462.1843383312
"104","AsiaLess Japan",1425.62247006595,1425.62247006595,1425.62247006595,1425.62247006595,1512.66560657322,1594.89358751476,1718.03498245776,1858.03368887305,1971.52077205479,2112.25788772106,2291.84885513783,2508.17391782999,2658.19523617625,2818.16298672557,3011.3236785531,3273.20706939697,3555.23037970066,3883.55771249533,4223.16716116667,4562.98864030838,4847.40061086416,4910.97163516283,5253.30259615183,5622.24843370914,5915.38026034832,6313.44002211094,6772.52119171619,7319.3927103281,7945.59454464912,8692.62903487682,9599.53226792812,10218.8982224464,10855.949434638,11878.8416233063,12753.8625411987,13561.0839910507,14421.855609417,15329.1863181591,16255.8388223648,17209.3483774662,18258.6341588497,18258.6341588497
"105","East Asia",3632.45422172546,3632.45422172546,3632.45422172546,3632.45422172546,3797.79297995567,3952.76180934906,4142.73867082596,4394.93533825874,4667.26740145683,4885.82080149651,5195.10123538971,5595.48125934601,5871.60086345673,6167.20977330208,6461.53058671951,6677.9668109417,6845.31788468361,7112.09259796143,7457.97394442558,7822.67188191414,8085.34949946404,8132.69414806366,8353.64269137383,8761.04626226425,8998.97816967964,9301.80372333527,9691.94924163818,10185.6247782707,10710.6219081879,11327.8897709846,12088.4962186813,12505.1193523407,12661.1865096092,13607.4418535233,14258.3291130066,14912.3167200089,15643.947303772,16299.5135602951,16990.7273321152,17693.7740030289,18522.0469446182,18522.0469446182
"106","EastAsiaLess Japan",607.513809204102,607.513809204102,607.513809204102,607.513809204102,645.361526489258,695.322696685791,770.207298278809,870.352119445801,958.436676025391,1053.25371551514,1180.76614379883,1308.77108001709,1376.6561126709,1452.44932556152,1586.09132385254,1760.57970428467,1952.98695373535,2170.84426879883,2381.0623626709,2588.75149536133,2795.14617919922,2902.36358642578,3136.56434631348,3398.74327087402,3614.54954528809,3909.96379089355,4216.38932800293,4586.01083374023,5016.65255737305,5550.72520446777,6212.88061523438,6692.16563415527,7161.30963134766,7872.14656066895,8522.27449035645,9086.9407043457,9697.69532775879,10330.8405761719,10950.556060791,11597.4786071777,12318.4967651367,12318.4967651367
"107","China",341.36181640625,341.36181640625,341.36181640625,341.36181640625,359.018463134766,391.0947265625,433.470672607422,499.094573974609,566.189819335938,616.805480957031,688.903442382812,766.298400878906,798.374633789062,829.568054199219,906.668762207031,1035.56225585938,1179.16967773438,1333.07678222656,1479.03833007812,1625.88269042969,1775.96423339844,1915.15747070312,2062.001953125,2237.09692382812,2423.6689453125,2644.96557617188,2910.40380859375,3204.68115234375,3569.87939453125,4023.94946289062,4596.61328125,5040.3837890625,5514.17041015625,6100.66552734375,6682.4521484375,7207.44287109375,7766.56982421875,8333.3486328125,8908.3671875,9505.2275390625,10161.0888671875,10161.0888671875
"108","Hong Kong",54.3135375976562,54.3135375976562,54.3135375976562,54.3135375976562,59.3434371948242,61.093921661377,64.7455139160156,71.2030639648438,71.7421340942383,79.674072265625,90.3491744995117,98.0393905639648,100.271789550781,104.112716674805,110.049194335938,116.910697937012,124.160522460938,131.654998779297,134.780212402344,140.519989013672,147.686096191406,138.998199462891,142.482467651367,153.401565551758,154.261947631836,156.817520141602,161.610366821289,175.670501708984,188.649475097656,201.91667175293,214.970245361328,219.544692993164,214.145965576172,228.638687133789,239.646926879883,243.721649169922,251.280654907227,258.222076416016,264.388031005859,270.106536865234,280.347229003906,280.347229003906
"109","Japan",3019.28662109375,3019.28662109375,3019.28662109375,3019.28662109375,3146.37841796875,3250.60107421875,3365.12133789062,3516.61865234375,3700.65673828125,3823.76000976562,4004.64916992188,4276.36572265625,4484.11279296875,4703.5078125,4864.25,4905.501953125,4880.095703125,4928.55810546875,5063.7060546875,5220.68115234375,5276.85791015625,5217.3134765625,5204.16845703125,5348.82568359375,5370.5595703125,5376.896484375,5459.0673828125,5579.4228515625,5672.1904296875,5752.73583984375,5847.89697265625,5783.9482421875,5470.66552734375,5699.9814453125,5693.40234375,5778.52392578125,5894.10986328125,5916.1962890625,5996.29150390625,6052.54833984375,6156.20361328125,6156.20361328125
"110","Korea",141.052154541016,141.052154541016,141.052154541016,141.052154541016,151.180419921875,163.675521850586,185.349533081055,204.705429077148,220.569381713867,245.326263427734,275.911743164062,308.758239746094,330.463073730469,362.885559082031,400.458557128906,425.188903808594,454.300506591797,496.124053955078,543.606140136719,584.890319824219,619.528625488281,585.632873535156,651.85986328125,710.034606933594,742.165893554688,797.326904296875,820.714172363281,860.927856445312,894.707946777344,941.019348144531,992.431030273438,1020.50903320312,1027.72924804688,1094.49877929688,1134.79479980469,1160.80871582031,1194.42810058594,1234.33935546875,1268.78039550781,1305.94689941406,1345.94494628906,1345.94494628906
"111","Taiwan",70.7863006591797,70.7863006591797,70.7863006591797,70.7863006591797,75.819206237793,79.4585266113281,86.6415786743164,95.3490524291992,99.9353408813477,111.447898864746,125.601783752441,135.675048828125,147.546615600586,155.882995605469,168.914810180664,182.917846679688,195.356246948242,209.988433837891,223.637680053711,237.45849609375,251.967224121094,262.575042724609,280.220062255859,298.210174560547,294.452758789062,310.853790283203,323.660980224609,344.731323242188,363.415740966797,383.839721679688,408.866058349609,411.728118896484,405.264007568359,448.343566894531,465.380615234375,474.967468261719,485.416748046875,504.930511474609,509.020446777344,516.197631835938,531.11572265625,531.11572265625
"112","OtherEast Asia",5.6537914276123,5.6537914276123,5.6537914276123,5.6537914276123,6.05303549766541,6.83803844451904,7.41003465652466,7.9645664691925,8.17398715019226,8.80707621574402,9.68592166900635,10.3444566726685,10.8319578170776,11.2526352405548,11.1892628669739,11.8851535320282,12.2352278232574,12.6902236938477,13.2055270671844,13.2392342090607,13.3454101085663,13.0170850753784,12.9098880290985,13.4773077964783,13.8690540790558,14.9434480667114,16.4925308227539,20.1910929679871,21.7789211273193,24.4287266731262,27.7186307907104,29.0054759979248,29.2113509178162,35.3138475418091,42.6522789001465,46.852089881897,52.1421127319336,52.47669506073,43.8797674179077,43.7470560073853,47.3465662002563,47.3465662002563
"113","Macau",3.34950828552246,3.34950828552246,3.34950828552246,3.34950828552246,3.55574131011963,4.13241672515869,4.54656600952148,4.93119621276855,4.96732425689697,5.29978895187378,6.0573296546936,6.53051710128784,6.85866451263428,7.40586996078491,7.676917552948,8.69792747497559,9.14899826049805,9.53812217712402,9.8524341583252,9.81119632720947,9.78379154205322,9.33651065826416,9.11630630493164,9.64024925231934,9.91869831085205,10.8061227798462,12.0654010772705,15.2935628890991,16.5261402130127,18.726505279541,21.4320449829102,22.1593608856201,22.4520854949951,28.1243438720703,34.219654083252,37.3805809020996,41.5672760009766,41.0680084228516,32.1995735168457,31.9216537475586,34.8252830505371,34.8252830505371
